description,genres,img,last_chapter,link,origin,published_date,state,title,type
"Il y a dix ans, une guerre bouleversante a failli détruire le monde, et les survivants ont construit une nouvelle utopie, mais le monde ne semble pas s'être calmé du tout...",Shōnen,/imgs/mangas/bliss-end-of-gods.jpg,https://www.japscan.me/manga/bliss-end-of-gods/,https://www.japscan.me/manga/bliss-end-of-gods/,Chine,,,Manhua Bliss~End Of Gods,2019
"Fubuki Kitazato, jeune collégien, est un roi de la bagarre. Tout est bon pour déclencher une baston et ainsi attirer l’attention de ses camarades...à défaut d’attirer l’attention de sa famille à qui tout réussit. Un jour, il découvre le patinage artistique et réalise une figure impressionnante pour un débutant ! Quand il voit l’intérêt que lui portent le public et l’entraîneur, Fubiki décide de s’entraîner pour les Jeux Olympiques afin que le monde entier puisse assister à ses exploits ! Mais y gagnera-t-il le respect de sa famille ?",Shōnen,/imgs/mangas/blizzard-axel.jpg,https://www.japscan.me/manga/blizzard-axel/,https://www.japscan.me/manga/blizzard-axel/,Japon,,,Manga Blizzard Axel,2005
"Les histoires se passent dans un laboratoire de recherche où les personnes qui sont en vie et qui ne sont pas infectées par la maladie tentent de survivre pendant qu’une écrasante quantité de zombies errent dans l’installation du centre de recherche, rendant impossible toute évasion.",Yaoi,/imgs/mangas/bl-of-the-dead.jpg,https://www.japscan.me/manga/bl-of-the-dead/,https://www.japscan.me/manga/bl-of-the-dead/,Japon,,,Manga BL Of The Dead,2016
"Saya semble une lycéenne vivant une vie normale sur l'île japonaise d’Okinawa. Elle a été adoptée et n'a aucun souvenir datant de plus d'un an. Cependant, elle souffre de réminiscences troublantes. Il lui revient ainsi des souvenirs datant de son combat contre des démons pendant la seconde Guerre Mondiale mais aussi dans la Russie du début du XXe siècle. La plus oppressante de ses réminiscences concerne un manoir français du XIXe siècle qui révèle en fait le milieu où elle a été élevée. Saya est ""néée"" en 1833 dans un cocon provenant d'une momie de chiroptère aux côtés de sa soeur Diva. Saya et Diva sont en fait les derniers vampires connus, nés en ce monde pour abattre tous les démons.",Seinen,/imgs/mangas/blood.jpg,https://www.japscan.me/manga/blood/,https://www.japscan.me/manga/blood/,Japon,,,Manga Blood+,2005
"Malgré son apparence fragile et sa grande timidité, la petite Misaki est en réalité un vampire. Elle vit chez Kuroe, un écrivain fauché dont elle est secrètement amoureuse. Elle pourrait se servir de son pouvoir de vampire pour le soumettre, mais elle choisit de ne pas le faire. Ensemble, ils recherchent leur ennemi juré, un redoutable vampire qui a assassiné le père de Misaki, mais aussi la sœur de Kuroe...",Seinen,/imgs/mangas/blood-alone.jpg,https://www.japscan.me/manga/blood-alone/,https://www.japscan.me/manga/blood-alone/,Japon,,,Manga Blood Alone,2005
"Après la chute d'une météorite, causant des dégâts sur son corps, Red est amené à livrer des combats contre des êtres peu ordinaires.","Fantastique, Action, Vampires, Webtoon",/imgs/mangas/blood-blade.jpg,https://www.japscan.me/manga/blood-blade/,https://www.japscan.me/manga/blood-blade/,Corée Du Sud,,,Manhwa Blood Blade,2018
"Dans ce nouveau cycle en deux volumes des aventures de Saya, la tueuse de vampires, et de son compagnon immortel Hagi, les événements décrits se déroulent en 1916, à l'aube de la révolution russe, alors que le duo se lance sur les traces de Raspoutine. Ce retour dans le passé offre un éclairage passionnant sur une période charnière de la vie de Saya, à l'époque où elle éprouvait moins de remords à trancher des innocents...","Shōjo, Seinen",/imgs/mangas/blood-a.jpg,https://www.japscan.me/manga/blood-a/,https://www.japscan.me/manga/blood-a/,Japon,,,Manga Blood+ A,2006
"Yan Xiao Liu est un novice brillant de l'école Qing Cheng. Avec son mentor, Zhang Peng, il réussit son rite de passage en sortant victorieux de son premier combat. Le jeune homme semble avoir tout pour être heureux : une femme qui l'aime, des élèves qui l'adulent... Mais l'arrivée du groupe Wudang pourrait bien contrarier ses projets de bonheur. Leur chef a pour ambition d'en faire l'école la plus forte du monde ! Et quiconque n'accepterait pas de se soumettre verrait ses adeptes abattus jusqu'au dernier. Après la mort du chef de l'école Qing Chen, He Zi Sheng, le groupe Wudang massacre un à un tous ses membres. Tous, sauf Yan Xiao Liu, qui s'est enfui sur ordre de son maître. Il se jure de venger les morts de son école. Il rencontre Jing Lie, surnommé le chasseur de Wudang, qui a le même but que lui. Ensemble, ils ont le pouvoir de les vaincre !",Seinen,/imgs/mangas/blood-and-steel.jpg,https://www.japscan.me/manga/blood-and-steel/,https://www.japscan.me/manga/blood-and-steel/,Chine,,,Manhua Blood And Steel,2010
"Il y a trois ans, un portail dimensionnel s’est ouvert sur New York. Désormais rebaptisée “Hellsalem’s lot” et recouverte d’un épais brouillard, la ville a vu apparaître phénomènes surnaturels et créatures cauchemardesques. Dans cet univers chaotique, la société secrète “Libra” recrute des individus aux aptitudes particulières afin de maintenir un semblant de paix. Suite à un incroyable quiproquo, Leonardo Watch, un jeune photographe aussi peureux que maladroit, se retrouve membre de cette étrange organisation. Pris dans une spirale de catastrophes en chaîne, combien de temps survivra-t-il aux monstres sanguinaires et autres tueurs psychopathes peuplant cette cité démoniaque ?!",Shōnen,/imgs/mangas/blood-blockade-battlefront.jpg,https://www.japscan.me/manga/blood-blockade-battlefront/,https://www.japscan.me/manga/blood-blockade-battlefront/,Japon,,,Manga Blood Blockade Battlefront,2009
"Loups-garous, zombies et autres créatures de la nuit ont toujours inspiré la terreur aux humains. Staz est un vampire, un vrai caïd qui règne sans partage sur un des quartiers des enfers. Mais plutôt que de jouer au suceur de sang, il préfère squatter sa console et collectionner les mangas. C’est un véritable Otaku, fan de la culture nippone ! Alors quand une jeune japonaise égarée débarque sur son territoire, il n’a plus qu’une idée en tête : en faire la pièce maîtresse de sa collection !","Shōnen, Seinen",/imgs/mangas/blood-lad.jpg,https://www.japscan.me/manga/blood-lad/,https://www.japscan.me/manga/blood-lad/,Japon,,,Manga Blood Lad,2009
"Après un accident, notre protagoniste Amagami Kouichi est impliqué avec Itanami-san une beauté bien connue de son école et secrètement un vampire.",Shounen,/imgs/mangas/bloodline-in-the-dark.jpg,https://www.japscan.me/manga/bloodline-in-the-dark/,https://www.japscan.me/manga/bloodline-in-the-dark/,Japon,,,Manga Bloodline In The Dark,2012
"Venant d'endroit mystérieux, les créatures grises et pourpres entrent en collision sur terre. Ils réussissent à transformer autant d’humains qu’ils peuvent en leur propre espèce. Xiao Cheng et Zheng Yiren, meilleurs amis de l’enfance, ont été transformés en rouge et gris respectivement. Debout sur les idéaux opposés, face à ce monde en train de s’effondrer, quels choix feront les deux frères ?","Mystère, Action, Aventure, Monstres, Webtoon",/imgs/mangas/blood-loop.jpg,https://www.japscan.me/manga/blood-loop/,https://www.japscan.me/manga/blood-loop/,Chine,,,Manhua Blood Loop,2019
"Moyin est un démon de sang, qui a été récemment réveillé en raison de la présence de Zuolong. Il est son partenaire de sang, mais Zuolong est réticent. Qu'ils le veuillent ou non, ils doivent rester ensemble pour survivre, mais pourront-ils le gérer?","Fantastique, Drame, Tranche De Vie, Romance, Harem, Webtoon, Slice Of Life",/imgs/mangas/blood-lovers.jpg,https://www.japscan.me/manga/blood-lovers/,https://www.japscan.me/manga/blood-lovers/,Japon,2018,En Cours,Manga Blood Lovers,Shōjo
"Pour sauver sa soeur atteinte d’un mal étrange, Kai part à la recherche du Matools, une créature légendaire dont le sang guérirait toutes les maladies. Sur son chemin, il croise Sophy, une prêtresse elle aussi frappée par une maladie qui la prive petit à petit de son pouvoir guérisseur. Ensemble, ils partent à la recherche du Matools, mais Kai et Sophy sont loin d’être les seuls à pister cette redoutable créature.","Shōnen, Seinen",/imgs/mangas/blood-of-matools.jpg,https://www.japscan.me/manga/blood-of-matools/,https://www.japscan.me/manga/blood-of-matools/,Japon,,,Manga Blood Of Matools,1992
"Aihara Kumi est une jeune employée de bureau. Une nuit, un garçon qui appartenait au club de baseball dont elle était manageuse, à l'époque du lycée, se fait sauvagement poignarder... C'est le début d'une longue série de meurtres. Qui est ce mystérieux assassin qui ne sort que les soirs de pluie et qui se cache sous la capuche de son imperméable ?
Et pourquoi commet-il ces meurtres ? L'angoisse s'installe...",Seinen,/imgs/mangas/blood-rain.jpg,https://www.japscan.me/manga/blood-rain/,https://www.japscan.me/manga/blood-rain/,Japon,,,Manga Blood Rain,1999
"Suite directe de Dokgo
A Séoul, la guerre des clans fait rage. Mafia coréenne, yakuzas et triades chinoises menacent de faire sombrer la ville dans le chaos. Gouvernement dépassé, corruption à tout-va, criminalité en hausse… Ultime recours : détruire le réseau de l’intérieur en y envoyant un agent infiltré, chargé de devenir le bras droit d’un ancien chef de gang bien trop connu…",BAEKDOO - SEUNG Hoon Baek,/imgs/mangas/blood-rain-webtoon.jpg,https://www.japscan.me/manga/blood-rain-webtoon/,https://www.japscan.me/manga/blood-rain-webtoon/,Japon,2018,En Cours,Manga Blood Rain - Webtoon,"Drame, Action, Arts Martiaux, Webtoon, Webcomic"
"C'est l'histoire de Gilles, sa famille a été tuée par une vampire avec une longue chevelure argentée appelé la ""pure sang"". 8 ans s'écoulent après la mort de sa famille, 8 années durant lesquelles il ne cesse de s’entraîner pour devenir membre du CSI, une organisation qui s'occupe de tous les cas où un vampire intervient. La dernière partie de son examen consistant à tuer un vampire il se voit donc affecter une partenaire, qui se trouve être la ""pure sang"" qu'il souhaite tuer depuis 8 ans...",Shōnen,/imgs/mangas/blood-parade.jpg,https://www.japscan.me/manga/blood-parade/,https://www.japscan.me/manga/blood-parade/,Japon,,,Manga Blood Parade,2011
"Un jour, Geum Maru fut attaqué par un monstre inconnu et à reçu l'aide d'un Vengeur, Jay White, qui chasse le Mal. Geum Maru utilisa cet incident comme excuse pour rejoindre la guerre entre le mal et les Vengeurs.",Seinen,/imgs/mangas/blood-revenger.jpg,https://www.japscan.me/manga/blood-revenger/,https://www.japscan.me/manga/blood-revenger/,Chine,,,Manhua Blood Revenger,2022
"L'Église Van Helsing s'acharne à détruire toutes les créatures surnaturelles, ainsi que toute autre personne qui se trouve sur leur chemin. Cependant, un homme aux cheveux argentés et vampire aux cheveux roux se sont promis de tout faire pour les arrêter ! Suivez les aventures de deux hommes qui , au péril de leur vie , combattent les guerriers de l'église Van Helsing !","Shōnen, Seinen",/imgs/mangas/blood-soul.jpg,https://www.japscan.me/manga/blood-soul/,https://www.japscan.me/manga/blood-soul/,Japon,,,Manga Blood Soul,2010
"Découvrez, le second volet de la trilogie de Blood the last Vampire, suite du célèbre film d'animation de Mamoru Oshi. Saya, la chasseuse de Vampires, se retrouve face à sa sœur jumelle, Maya, reine des terribles Chiroptèriens. Maya détient des secrets qui pourraient changer le cours de la guerre entre les Humains et les Vampires...","Suspense, Fantastique, Surnaturel, Horreur, Monstres, Vampires",/imgs/mangas/blood-the-last-vampire.jpg,https://www.japscan.me/manga/blood-the-last-vampire/,https://www.japscan.me/manga/blood-the-last-vampire/,Japon,2000,Terminé,"Manga Blood, The Last Vampire",Seinen
"Son point fort ?
L’humour, l’humour et encore l’humour.
Les obsessions de Staz, la naïveté de Fuyumi, les colères de Liz, le charme manipulateur de Blaz, la nonchalance feinte de Wolf, les intrusions de Bell… Vous vous délecterez des travers de vos héros favoris qui sont ici exploités comme jamais !

Son autre point fort ?
Sous formes d’histoire courtes ou en strips de quatre cases, Bloody Brat vous emmènera dans les coulisses méconnues du décor de Blood Lad comme (par exemple) dans celles du Palais des démons. Vous aurez ainsi un nouveau point de vue sur la série principale. Les relations entre les personnages sont passées au crible de la vie quotidienne et réveilleront irrésistiblement votre curiosité !",Shōnen,/imgs/mangas/bloody-brat.jpg,https://www.japscan.me/manga/bloody-brat/,https://www.japscan.me/manga/bloody-brat/,Japon,,,Manga Bloody Brat,2011
"On murmure que plusieurs meurtres ont été commis à un certain endroit. Un soir, Mito erre dans cet endroit et tombe sur 2 personnes suspectes qui parlent de démons qui sortent la nuit. Le jour suivant, elle découvre que ces mêmes personnes sont transférés dans son école et seront dans la même classe qu'elle... Va-t-elle finir par être engrainée dans ces histoires louches qui ne se passent qu'à la tombée de la nuit ?",Shōjo,/imgs/mangas/bloody-folklore.jpg,https://www.japscan.me/manga/bloody-folklore/,https://www.japscan.me/manga/bloody-folklore/,Japon,,,Manga Bloody Folklore,2011
"Mi-ange, mi-vampire, la belle Tsukimiya est une morte en sursis, comme tous les sang-mêlé de son espèce. Elle le sait : la malédiction tatouée sur sa poitrine aura raison d’elle un jour ou l’autre. Pour survivre, il lui faut se procurer le Grimoire des prophéties, un ouvrage au pouvoir immense, seul remède à la douleur qui la ronge.
Le hic, c’est que Hinata, son seul allié dans cette quête, est aussi son pire ennemi. Sans lui, impossible de réussir, mais voilà… il souffre du même mal que la jeune femme ! Or nul ne sait si le grimoire peut sauver deux vies à la fois, et ni Tsukimiya ni Hinata ne sont prêts à partager ce fabuleux pouvoir…",Shōnen,/imgs/mangas/bloody-cross.jpg,https://www.japscan.me/manga/bloody-cross/,https://www.japscan.me/manga/bloody-cross/,Japon,,,Manga Bloody Cross,2011
"Pour son apprentissage professionnel, la jeune Nanami doit réaliser un stage en entreprise. C’est au sein de la société Protect qu’elle va avoir la chance de pouvoir s’immerger dans le monde du travail... Cette boîte de consulting en médias numériques est dirigée par un véritable génie de l’informatique : un certain Jingorô Yamada ! Consultant aussi extravagant que visionnaire, il va ouvrir la lycéenne à de nouveaux horizons... Et sa première mission sera de remettre sur les rails un mangaka dont la carrière est au point mort. Et si le numérique était la clé pour créer de nouveaux business models dans le monde de la culture et du droit d’auteur ?",Seinen,/imgs/mangas/bienvenue-chez-protect.jpg,https://www.japscan.me/manga/bienvenue-chez-protect/,https://www.japscan.me/manga/bienvenue-chez-protect/,Japon,,,Manga Bienvenue Chez Protect,2013
"Tatsuhiro Saito est ce que l'on appelle un Hikikomori. Il ne sort pratiquement jamais de chez lui et ce depuis prés de 3 ans. Il a laissé tombé la fac, n'a pas d'amis, aucun rêve, aucun travail et ses 22 ans signent la fin du soutien financier de ses parents qui ne se doutent de rien. Bref sa vie est un désastre et son avenir s'annonce encore plus sombre. Mais le destin se manifeste parfois a des moments où l'on s'y attend le moins. Il découvre ainsi que son voisin, également Hikikomori, n'est autre qu'un ancien camarade de lycée. Tous les deux, bien décidés à s'en sortir, vont alors trouver une solution a la hauteur de leurs faibles compétences : devenir riches en créant des jeux-vidéo érotiques. c'est également à ce moment qu'une mystérieuse jeune fille, Misaki, fait tout à coup irruption dans la vie de Saito et lui propose son aide pour sortir de sa situation.",Shōnen,/imgs/mangas/bienvenue-dans-la-nhk.jpg,https://www.japscan.me/manga/bienvenue-dans-la-nhk/,https://www.japscan.me/manga/bienvenue-dans-la-nhk/,Japon,,,Manga Bienvenue Dans La NHK,2004
"A la mort de sa mère, Yuzu craint de se retrouver seule et sans un sou. Mais sa richissime grand-mère qu’elle n’avait jamais rencontrée jusqu’alors, lui annonce qu’elle est la principale candidate pour l’héritage de la fortune familiale. Yuzu emménage au château où le mystérieux secrétaire-précepteur, Hassaku, doit lui inculquer tout ce qu’une parfaite jeune fille de bonne famille doit savoir. Pour Yuzu c’est un immense chamboulement...  Que va-t-elle devenir dans cet univers doré mais totalement inconnu et hostile... ?  Cette nouvelle vie sera-t-elle aussi rose et attrayante qu’on voudrait lui faire croire ?",Shōjo,/imgs/mangas/big-bang-venus.jpg,https://www.japscan.me/manga/big-bang-venus/,https://www.japscan.me/manga/big-bang-venus/,Japon,,,Manga Big Bang Venus,2007
"Lorsque Shouta trouve enfin un indice sur la disparition de son frère, il se réveille mystérieusement dans une chambre qu'il n'a jamais vue avant. Les événements se produisant dans cette salle sont diffusés en ligne, et le seul lien avec l'extérieur est un chat vocal avec les téléspectateurs de l'émission. Au milieu de cet environnement extrême, un jeu de meurtres style battle royale commence !",Shounen,/imgs/mangas/bloody-junkie.jpg,https://www.japscan.me/manga/bloody-junkie/,https://www.japscan.me/manga/bloody-junkie/,Japon,,,Manga Bloody Junkie,2011
"Momosato ne rêve que d'une seule chose : vivre une vie de lycéenne normale ! Ce qui signifie, pour elle, filer l'amour parfait avec un de ses camarades. Oui, mais, la pauvre Momosato est comme victime d'une improbable malédiction : à chaque fois qu'elle s'éprend d'un garçon, ce dernier va, à coup sûr, connaître l'amour... avec une autre fille ?! Aussi, ses camarades de classe la considèrent comme leur petit Cupidon, à son grand dam... C'est bien beau d'être Cupidon malgré soi, et pour les autres, mais Momosato, elle, quand est-ce qu'elle connaîtra l'amour ? Son quotidien ne va hélas pas s'arranger quand elle va être approchée par les freaks du lycée : le « Club d'étude de la psychologie des jeunes » (ou « Club des désabusés », pour les intimes), dont l'ultime objectif est d'observer (de très loin) les relations amoureuses des jeunes, l'invite officiellement à rejoindre ses rangs !",Shōjo,/imgs/mangas/bienvenue-au-club.jpg,https://www.japscan.me/manga/bienvenue-au-club/,https://www.japscan.me/manga/bienvenue-au-club/,Japon,,,Manga Bienvenue Au Club,2011
"Eiji Hoshimiya est un Order : un être dont le vœu le plus cher s’est un jour mué en pouvoir surnaturel. Dix ans avant le début de notre histoire, Eiji a souhaité… la fin du monde ! La planète a alors subi un cataclysme gigantesque. Aujourd’hui lycéen, Eiji s’est juré de ne plus jamais recourir à son pouvoir, mais il attise bien des convoitises. Celles des autres Orders, notamment. Car d’autres personnes ont vu leur souhait se transformer en un pouvoir unique et entendent bien en faire l’instrument d’une domination planétaire.",Shōnen,/imgs/mangas/big-order.jpg,https://www.japscan.me/manga/big-order/,https://www.japscan.me/manga/big-order/,Japon,,,Manga Big Order,2011
"L'histoire commence avec Ichiru Mizunuma, président du conseil étudiant à la prestigieuse école Ichimatsu. Un jour, lors d'une réunion d'élèves, il est poignardé par le vice-président et conseiller financier, Kyosuke Hino. Mais... il s'agirait visiblement d'une ruse. Tous deux ont un même but : un monde meilleur. Par chance, 2 million de yens seraient cachés dans leur ville, et le maire, le père d'Ichiru, semble savoir où ils se trouvent. Fait par un duo accompli, l'écrivain Muneyuki Kaneshiro (Comme les dieux - La deuxième série) et illustrateur Naoki Serizawa (Saru LOCK), Billion Dogs est un manga picaresque frais et excitant !","Drame, Mystère, School Life, Ecchi, Action, Politique, Comédie, Yakuza, Psychologie, Crime, Thriller",/imgs/mangas/billion-dogs.jpg,https://www.japscan.me/manga/billion-dogs/,https://www.japscan.me/manga/billion-dogs/,Japon,2013,Terminé,Manga Billion Dogs,Shōnen
"Kouta Takeda vient tout juste d'être embauché chez XOX Corporation ! Sur place, il rencontre sa supérieure, la chef de département Takizawa-san dont la particularité (notable) est sa forte poitrine.
Nous suivons alors le quotidien de travail de Takeda et Takizawa, l'évolution de leur relation mais aussi leurs interactions avec le reste de l'équipe (souvent composé de pervers).",Seinen,/imgs/mangas/bijin-onna-joushi-takizawa-san.jpg,https://www.japscan.me/manga/bijin-onna-joushi-takizawa-san/,https://www.japscan.me/manga/bijin-onna-joushi-takizawa-san/,Japon,,,Manga Bijin Onna Joushi Takizawa-San,2016
"Après être tombé dans le fossé entre les mondes, j'ai acquis la capacité d'identifier le statut de quelque chose. Cependant, à part cela, je suis complètement ordinaire. Tout ce que je pouvais faire après avoir atterri dans un monde étrange était de voir à travers le statut des choses et d'utiliser ces informations pour me développer.

Mais un jour, après avoir été attaqué, une silhouette est apparue et m'a sauvé la vie. Et cette personne possède un ""secret"" incroyable.",Kenta Katayusa,/imgs/mangas/bijo-to-kenja-to-majin-no-ken.jpg,https://www.japscan.me/manga/bijo-to-kenja-to-majin-no-ken/,https://www.japscan.me/manga/bijo-to-kenja-to-majin-no-ken/,Japon,,,Manga Bijo To Kenja To Majin No Ken,2019
"Takato Kei est un étudiant universitaire ordinaire qui vit une vie ordinaire lorsqu’il trouve un emploi à temps partiel étrange mais tout de même attirant. Il est embauché pour être le professeur particulier d’une adolescente pour 10.000 yens de l’heure. Cette fille en question n’est pas lycéenne, mais une trader qui a déjà ramassé 170 milliards de Yens. Malgré son argent et son magnifique appartement, Kei ne peut s’empêcher de penser que Fujioka Yukari est une jeune fille solitaire. Elle semble obsédée par le marché boursier et y dépense d’énormes sommes d’argent. Kei parviendra-t-il à lui faire réaliser que l’argent ne fait pas le bonheur ?",Seinen,/imgs/mangas/billionaire-girl.jpg,https://www.japscan.me/manga/billionaire-girl/,https://www.japscan.me/manga/billionaire-girl/,Japon,,,Manga Billionaire Girl,2009
"Le père de Bai-Yao est le propriétaire d'une des plus grandes sociétés de médias en Asie. Elle est belle, riche et populaire donc elle est considérée comme une princesse moderne. Même si Bai-Yao est engagée dans un mariage arrangé par sa mère, notre princesse entretient une relation avec le célèbre chanteur Yin, qui est représenté par le société de son père. Tien, un garçon de course ayant pour rêve de devenir compositeur, est aussi un fan de Bai-Yao et travaille également dans la société de son père. Leurs vies se retrouvent embrouillées quand une mort inattendue survient.",Shōjo,/imgs/mangas/billion-princess.jpg,https://www.japscan.me/manga/billion-princess/,https://www.japscan.me/manga/billion-princess/,Chine,,,Manhua Billion Princess,2007
"L'histoire d'un garçon et de son harceleur potentiel, qui est comiquement incapable d'être méchant avec lui.","School Life, Comédie, Slice Of Life",/imgs/mangas/bimyou-ni-yasashii-ijimekko.jpg,https://www.japscan.me/manga/bimyou-ni-yasashii-ijimekko/,https://www.japscan.me/manga/bimyou-ni-yasashii-ijimekko/,Japon,2020,En Cours,Manga Bimyou Ni Yasashii Ijimekko,Shōnen
"Depuis sa naissance, Ichiko Sakura mène une vie facile. Elle est très riche, belle, hyper intelligente, douée dans toutes les disciplines... bref Ichiko a une vie de rêve. Non seulement elle a une chance extraordinaire, mais elle est également capable d’absorber celle des autres... Un fait qui a tendance à dérégler considérablement l’équilibre de la chance à l’échelle mondiale.
Momiji, déesse de la poisse, s’est donc rendue sur Terre pour rétablir l’équilibre !
Quand Ichiko apprend qu’elle deviendra SDF et mère de cinq enfants d’un père Otaku, elle décide de se battre pour conserver sa chance. Une confrontation sans fin ou tous les coups sont permis va alors commencer entre les deux femmes...",Shōnen,/imgs/mangas/bimbogami-ga.jpg,https://www.japscan.me/manga/bimbogami-ga/,https://www.japscan.me/manga/bimbogami-ga/,Japon,,,Manga Bimbogami Ga!,2008
"En 1949, Kevin Yamagata, dessinateur américain né de parents japonais, connaît un succès formidable avec sa bande dessinée Billy Bat mettant en scène une chauve-souris dans diverses aventures. Lorsqu'il apprend de façon fortuite qu'un personnage identique au sien existe aussi au Japon, il décide de se rendre à Tokyo pour rencontrer le dessinateur dans le but de s’excuser de lui avoir inconsciemment « volé » le personnage. Une fois sur place, il est rapidement happé dans une spirale d'événements étranges qui tous le ramènent invariablement à la chauve-souris et à ses origines mystérieuses !",Seinen,/imgs/mangas/billy-bat.jpg,https://www.japscan.me/manga/billy-bat/,https://www.japscan.me/manga/billy-bat/,Japon,,,Manga Billy Bat,2008
A Venir...,Josei,/imgs/mangas/binetsu-kuukan.jpg,https://www.japscan.me/manga/binetsu-kuukan/,https://www.japscan.me/manga/binetsu-kuukan/,Japon,,,Manga Binetsu Kuukan,2014
"Kyou et Asu sont deux sœurs dont la mère est morte après la naissance de la plus jeune d'entre elles. Leur père, s'étant endetté, il s'est enfuit de la maison laissant ses deux filles seules. Désormais, elles habitent dans une petite maison composée d'une cuisine et d'une autre pièce, dont le loyer s'élève à 26,000 yens (environ 175 euros) par mois. Pourtant, les deux jeunes sœurs y vivent heureuses.",Seinen,/imgs/mangas/binbou-shimai-monogatari.jpg,https://www.japscan.me/manga/binbou-shimai-monogatari/,https://www.japscan.me/manga/binbou-shimai-monogatari/,Japon,,,Manga Binbou Shimai Monogatari,2005
"Dans un monde futuriste post-apocalyptique qui pourrait bien être à l’origine de celui de Blame ! (l’autre oeuvre culte de l’auteur), Biomega narre la quête de Zouichi Kanoe, un androïde conçu par une puissante corporation. Son but ? Trouver des humains ayant développé une immunité naturelle face à un virus qui a transformé les hommes en monstrueux zombies. Pilotant une moto dans laquelle est intégrée une intelligence artificielle, il affronte les créatures les plus singulières et déroutantes dans des décors de fin du monde à l’architecture démentielle",Seinen,/imgs/mangas/biomega.jpg,https://www.japscan.me/manga/biomega/,https://www.japscan.me/manga/biomega/,Japon,,,Manga Biomega,2004
"Le monde est rongé par un mal étrange baptisé “Bio Bug”: des “trous” apparaissent chez certains individus, leur permettant d’absorber et de fusionner avec l’objet de leur choix. Le résultat peut se révéler utile, remarquable ou… terrifiant !  Cependant, les préoccupations des lycéens demeurent les mêmes et notre héros, Fujii, est moins intéressé par la capacité de son amie Kiwa à fusionner avec une moto que par la charmante Fumiho Enomoto. Malheureusement pour lui, il a comme rival le brillant Hosa, qui veille sur la jeune fille depuis sa plus tendre enfance… Car Fumiho, sous ses airs insouciants, cache un secret qui pourrait affecter la Terre entière !  Lorsque Fujii se découvre lui-même atteint d’un Bio Bug, quel choix fera-t-il pour obtenir une place dans le cœur de Fumiho ?",Seinen,/imgs/mangas/biorg-trinity.jpg,https://www.japscan.me/manga/biorg-trinity/,https://www.japscan.me/manga/biorg-trinity/,Japon,,,Manga Biorg Trinity,2012
"Ryu-Yeon a perdu son père à cause d'une maladie alors qu'il n'avait que 10 ans. Grâce à l'habileté qu'il a apprise de son père, il pouvait sculpter le bois pour créer des sculptures merveilleusement complexes. Un jour, après avoir terminé les sculptures de ses parents, Ryu-Yeon a été accueilli par un vieil homme qui a été impressionné par ses sculptures. Le vieil homme a vu une promesse en Ryu-Yeon et lui a demandé s'il voulait devenir son disciple. Comme Ryu-Yeon n'avait nulle part où aller et qu'il voulait tirer le meilleur parti de sa vie, il a accepté l'offre du vieil homme.Webtoon original",Shōnen,/imgs/mangas/biroedo.jpg,https://www.japscan.me/manga/biroedo/,https://www.japscan.me/manga/biroedo/,Corée Du Sud,,,Manhwa Biroedo,2019
"Eishi Karasuma (15 ans) est un collégien solitaire avec une vie monotone. Il n'a qu'un seul ami, Mikisada Komoda (14 ans). Ils trainent ensemble et sèchent les cours. Un jour dans un parc, ils font la connaissance, de Tsubame, une fille très énergétique, et Rei Sagisawa (15 ans), un garçon qui fréquente le même collège qu'eux. Sur le chemin du retour, Eishi et Mikisada décide de prendre le bus, mais celui-ci sort de la route et tombe dans un ravin. Eishi, essaye de sortir et c'est alors qu'il aperçoit dans le ciel, un jeune garçon avec des ailes...","Fantastique, Drame, Mystère, School Life, Surnaturel, Action, Tranche De Vie, Comédie, Aventure, Super Pouvoirs, Tragédie, Monstres, Science-fiction",/imgs/mangas/birdmen.jpg,https://www.japscan.me/manga/birdmen/,https://www.japscan.me/manga/birdmen/,Japon,2013,En Cours,Manga Birdmen,Shōnen
A Venir...,"Fantastique, Aventure",/imgs/mangas/bishoujo-ni-natta-kedo-netoge-haijin-yattemasu.jpg,https://www.japscan.me/manga/bishoujo-ni-natta-kedo-netoge-haijin-yattemasu/,https://www.japscan.me/manga/bishoujo-ni-natta-kedo-netoge-haijin-yattemasu/,Japon,,,"Manga Bishoujo Ni Natta Kedo, Netoge Haijin Yattemasu",2019
A Venir...,"Drame, Tranche De Vie, Comédie, Romance, Shoujo Ai",/imgs/mangas/bittersweet-con-panna.jpg,https://www.japscan.me/manga/bittersweet-con-panna/,https://www.japscan.me/manga/bittersweet-con-panna/,Corée Du Sud,,,Manhwa Bittersweet Con Panna,2015
"Véritable tombeur, Suwa Daisuke est un lycéen sans histoire qui passe son temps à séduire les filles de son entourage. il n’éprouve donc aucun intérêt pour Aikawa Hinako, une jeune fille calme et réservée, terrifiée à l’idée du moindre contact avec la gent masculine.

Les sentiments de Daisuke vont finalement changer quand il entendra par accident la confession de Hinako dans une chapelle abandonnée…",Seinen,/imgs/mangas/bitter-virgin.jpg,https://www.japscan.me/manga/bitter-virgin/,https://www.japscan.me/manga/bitter-virgin/,Japon,,,Manga Bitter Virgin,2005
